far,idr,thr
0.015100801541641486,0.758273381294964,-0.5280168505338749
0.015205475297324954,0.7597122302158273,-0.5290571467914194
0.015310874616820304,0.759917780061665,-0.5293645357946517
0.015417004529495591,0.759917780061665,-0.5293706299656401
0.015523870099580825,0.759917780061665,-0.5294751500744896
0.015631476426409538,0.7605344295991778,-0.5295618597022556
0.015739828644662196,0.7605344295991778,-0.5295674558282052
0.015848931924611134,0.760945529290853,-0.5296988922140261
0.01595879147236733,0.760945529290853,-0.5299533753157029
0.016069412530128772,0.7617677286742035,-0.5301259779539768
0.01618080037643066,0.7619732785200412,-0.5303067612655156
0.016292960326397224,0.7632065775950668,-0.5306472763347151
0.016405897731995397,0.7638232271325797,-0.5310868000433224
0.01651961798229015,0.7642343268242549,-0.5316315279006728
0.016634126503701697,0.7654676258992805,-0.5326896893908114
0.016749428760264373,0.7681397738951696,-0.5336739980227045
0.016865530253887415,0.7687564234326825,-0.5341039852366474
0.016982436524617443,0.76896197327852,-0.5345603824807121
0.01710015315090288,0.76896197327852,-0.5350172311255634
0.01721868574986007,0.76896197327852,-0.5351791767597064
0.017338039977541384,0.7691675231243577,-0.5354505283515062
0.017458221529205037,0.7693730729701953,-0.5358382589312326
0.01757923613958693,0.7693730729701953,-0.5358641522937821
0.01770108958317421,0.7697841726618705,-0.5359825288455764
0.0178237876744809,0.770606372045221,-0.5362718685457755
0.017947336268325266,0.7708119218910586,-0.536378810458526
0.018071741260109277,0.7712230215827338,-0.5368704987096062
0.018197008586099836,0.7720452209660843,-0.5380021423235414
0.01832314422371212,0.7722507708119218,-0.5384426561477749
0.018450154191794736,0.7736896197327852,-0.5393697532219335
0.01857804455091699,0.7763617677286742,-0.5410250385007053
0.018706821403658005,0.7767728674203495,-0.5415850324275545
0.01883649089489801,0.7769784172661871,-0.541991131786373
0.018967059212111465,0.7773895169578623,-0.5422952947392878
0.019098532585662378,0.7782117163412128,-0.5426915348066598
0.019230917289101587,0.7782117163412128,-0.542829783315716
0.01936421963946607,0.7788283658787256,-0.5430298229009772
0.019498445997580455,0.7798561151079136,-0.5436270049609334
0.019633602768360466,0.7810894141829393,-0.5445030768223225
0.01976969640111861,0.781294964028777,-0.5449488364636282
0.019906733389871863,0.7819116135662898,-0.5450953346781198
0.020044720273651614,0.7821171634121274,-0.5456030112908614
0.020183663636815608,0.7827338129496403,-0.5459819724802637
0.02032357010936222,0.7835560123329908,-0.5464389817199693
0.020464446367246737,0.7841726618705036,-0.5470069477640789
0.020606299132700005,0.7849948612538541,-0.547619130032883
0.020749135174549096,0.7858170606372045,-0.5477793618199183
0.020892961308540396,0.7862281603288798,-0.5481241604022941
0.021037784397664752,0.7868448098663926,-0.5486892667207078
0.021183611352485022,0.7878725590955806,-0.5493358211011015
0.021330449131465763,0.7884892086330936,-0.5496902818156634
0.021478304741305344,0.7889003083247688,-0.5499712183455275
0.0216271852372702,0.7889003083247688,-0.5501258122341144
0.02177709772353159,0.7891058581706064,-0.5501732120239206
0.021928049353504484,0.7891058581706064,-0.5502135906836795
0.022080047330189003,0.789311408016444,-0.550362698045232
0.02223309890651403,0.7895169578622816,-0.5506432339220523
0.0223872113856834,0.7903391572456321,-0.551296184696216
0.022542392121524292,0.7911613566289826,-0.5518643929875635
0.022698648518838224,0.7911613566289826,-0.551948996662717
0.0228559880337543,0.7913669064748201,-0.5521782797153426
0.02301441817408509,0.7915724563206578,-0.5525283495930333
0.023173946499684784,0.7917780061664954,-0.5526555900574599
0.023334580622810033,0.7926002055498458,-0.553725755549009
0.02349632820848307,0.7934224049331963,-0.5547577321585809
0.023659196974857587,0.7938335046248716,-0.5552637123192601
0.023823194693586902,0.7952723535457349,-0.5558984935920505
0.02398832919019491,0.7975334018499486,-0.557264298397087
0.024154608344449404,0.7995889003083247,-0.5587315729025165
0.02432204009073816,0.8002055498458376,-0.5599332982955644
0.024490632418447456,0.8006166495375129,-0.5602262444732489
0.0246603933723434,0.8012332990750257,-0.5606290309721645
0.024831331052955704,0.8016443987667009,-0.5609549538671799
0.025003453616964322,0.8022610483042137,-0.5614760001617689
0.025176769277588558,0.8036998972250771,-0.5621439589612801
0.025351286304979084,0.8043165467625899,-0.5630516580612059
0.02552701302661247,0.805344295991778,-0.564046849164794
0.025703957827688632,0.8057553956834532,-0.5645530076047972
0.025882129151530917,0.8063720452209661,-0.5649820666024639
0.02606153549998895,0.8090441932168551,-0.5661606531840999
0.02624218543384442,0.8108941418293937,-0.5673775048998563
0.02642408757321946,0.8110996916752312,-0.5676883072522516
0.0266072505979881,0.8113052415210689,-0.5678887209015182
0.026791683248190316,0.8119218910585817,-0.5682445797281214
0.026977394324449205,0.8123329907502569,-0.5685645105419755
0.027164392688390823,0.8123329907502569,-0.5687375743175137
0.027352687263067124,0.8129496402877698,-0.5691136481622144
0.02754228703338166,0.8131551901336074,-0.5695664744864326
0.02773320104651841,0.813360739979445,-0.5696202419249753
0.02792543841237338,0.8137718396711202,-0.5699188333198106
0.028119008303989407,0.8147995889003083,-0.5708068851740342
0.02831391995799379,0.8156217882836588,-0.5714001540463951
0.028510182675039096,0.8158273381294964,-0.5714935336286939
0.028707805820246905,0.8158273381294964,-0.5716380423585189
0.02890679882365476,0.8158273381294964,-0.5720545138141077
0.029107171180666053,0.8166495375128469,-0.5726216751032404
0.029308932452503215,0.817060637204522,-0.5733342210452865
0.029512092266663854,0.8180883864337102,-0.573730542754134
0.029716660317380267,0.8180883864337102,-0.5739483060917857
0.02992264636608189,0.8182939362795478,-0.5740244584427621
0.03013006024186122,0.818705035971223,-0.5741450984344854
0.030338911841942703,0.8193216855087359,-0.5746092083316536
0.030549211132155137,0.8195272353545735,-0.5750750523878603
